,id,name,iata,icao,city,lat,lon,country,alt,size,timezone,countryId
585,1006,Brighton City Shoreham Airport,ESH,EGKA,Brighton City,50.835548,-0.29722,United Kingdom,7,28291,"{'name': 'Europe/London', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'BST', 'abbrName': 'British Summer Time', 'isDst': True}",235
586,301,Brindisi Airport,BDS,LIBR,Brindisi,40.657631,17.947029,Italy,47,76427,"{'name': 'Europe/Rome', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",109
587,431,Brisbane Airport,BNE,YBBN,Brisbane,-27.3841,153.117493,Australia,13,712743,"{'name': 'Australia/Brisbane', 'offset': 36000, 'offsetHours': '10:00', 'abbr': 'AEST', 'abbrName': 'Australian Eastern Standard Time', 'isDst': False}",14
588,476,Bristol Airport,BRS,EGGD,Bristol,51.38266,-2.71908,United Kingdom,622,230200,"{'name': 'Europe/London', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'BST', 'abbrName': 'British Summer Time', 'isDst': True}",235
589,525,Brive Souillac Airport,BVE,LFSL,Brive,45.040031,1.487762,France,1016,9404,"{'name': 'Europe/Paris', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",76
590,474,Brno Turany Airport,BRQ,LKTB,Brno,49.15126,16.694429,Czechia,778,43699,"{'name': 'Europe/Prague', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",59
591,3946,Brochet Airport,YBT,CYBT,Brochet,57.889439,-101.678001,Canada,1136,108,"{'name': 'America/Winnipeg', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",40
592,4401,Broken Bow Municipal Airport,BBW,KBBW,Broken Bow,41.436436,-99.642082,United States,2527,1303,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
593,354,Broken Hill Airport,BHQ,YBHI,Broken Hill,-31.998983,141.468567,Australia,958,15549,"{'name': 'Australia/Broken_Hill', 'offset': 34200, 'offsetHours': '9:30', 'abbr': 'ACST', 'abbrName': 'Australian Central Standard Time', 'isDst': False}",14
594,5266,Bromont Airport,ZBM,CZBM,Bromont,45.290798,-72.741402,Canada,375,7061,"{'name': 'America/Montreal', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",40
595,434,Bronnoysund Airport,BNN,ENBN,Bronnoysund,65.461113,12.2175,Norway,25,12561,"{'name': 'Europe/Oslo', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",165
596,4315,Brookings Airport,BKX,KBKX,Brookings,44.303333,-96.811111,United States,1648,27711,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
597,419,Broome International Airport,BME,YBRM,Broome,-17.9447,122.231598,Australia,56,55502,"{'name': 'Australia/Perth', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'AWST', 'abbrName': 'Australian Western Standard Time', 'isDst': False}",14
598,473,Brownsville South Padre Island International Airport,BRO,KBRO,Brownsville,25.90683,-97.425797,United States,22,48247,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
599,4316,Brownwood Regional Airport,BWD,KBWD,Brownwood,31.794722,-98.956665,United States,1387,12159,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
600,532,Brunei International Airport,BWN,WBSB,Brunei,4.9442,114.928299,Brunei,73,41228,"{'name': 'Asia/Brunei', 'offset': 28800, 'offsetHours': '8:00', 'abbr': '+08', 'abbrName': None, 'isDst': False}",34
601,464,Brunswick Golden Isles Airport,BQK,KBQK,Brunswick,31.258801,-81.4664,United States,26,21260,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
602,3303,Brunswick Malcolm McKinnon Airport,SSI,KSSI,Brunswick,31.15,-81.389999,United States,19,68468,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
603,477,Brussels Airport,BRU,EBBR,Brussels,50.901379,4.484444,Belgium,184,759394,"{'name': 'Europe/Brussels', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",22
604,731,Brussels South Charleroi Airport,CRL,EBCI,Brussels,50.459999,4.452778,Belgium,614,186797,"{'name': 'Europe/Brussels', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",22
605,620,Bryan Coulter Field,CFD,KCFD,Bryan,30.715691,-96.331299,United States,367,4286,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
606,549,Bryansk International Airport,BZK,UUBP,Bryansk,53.214191,34.176441,Russia,663,1705,"{'name': 'Europe/Moscow', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'MSK', 'abbrName': 'Moscow Standard Time', 'isDst': False}",182
607,330,Bucaramanga Palonegro International Airport,BGA,SKBG,Bucaramanga,7.126944,-73.184998,Colombia,3902,54480,"{'name': 'America/Bogota', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': '-05', 'abbrName': None, 'isDst': False}",49
608,279,Bucharest Aurel Vlaicu Airport,BBU,LRBS,Bucharest,44.503189,26.10211,Romania,297,23089,"{'name': 'Europe/Bucharest', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EEST', 'abbrName': 'Eastern European Summer Time', 'isDst': True}",181
609,2656,Bucharest Henri Coanda International Airport,OTP,LROP,Bucharest,44.572159,26.102171,Romania,314,389724,"{'name': 'Europe/Bucharest', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EEST', 'abbrName': 'Eastern European Summer Time', 'isDst': True}",181
610,4404,Buckland Airport,BKC,PABL,Buckland,65.978889,-161.126663,United States,24,1652,"{'name': 'America/Anchorage', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'AKDT', 'abbrName': 'Alaska Daylight Time', 'isDst': True}",236
611,8395,Budapest Budaors Airport,QEB,LHBS,Budapest,47.450832,18.980556,Hungary,440,261,"{'name': 'Europe/Budapest', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",100
612,506,Budapest Ferenc Liszt International Airport,BUD,LHBP,Budapest,47.436932,19.25559,Hungary,495,383953,"{'name': 'Europe/Budapest', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",100
613,8257,Budel Kempen Airport,QYK,EHBD,Budel,51.254444,5.600833,Netherlands,114,2959,"{'name': 'Europe/Amsterdam', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",155
614,55,Buenos Aires Jorge Newbery Airport,AEP,SABE,Buenos Aires,-34.559101,-58.4156,Argentina,18,286425,"{'name': 'America/Argentina/Buenos_Aires', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",11
615,1028,Buenos Aires Ministro Pistarini International Airport,EZE,SAEZ,Buenos Aires,-34.822201,-58.535801,Argentina,67,210218,"{'name': 'America/Argentina/Buenos_Aires', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",11
616,4124,Buffalo Narrows Airport,YVT,CYVT,Buffalo Narrows,55.841942,-108.417,Canada,1444,957,"{'name': 'America/Regina', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'CST', 'abbrName': 'Central Standard Time', 'isDst': False}",40
617,508,Buffalo Niagara International Airport,BUF,KBUF,Buffalo,42.940521,-78.732101,United States,727,242386,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
618,3707,Bugulma Airport,UUA,UWKB,Bugulma,54.630001,52.790001,Russia,991,1433,"{'name': 'Europe/Moscow', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'MSK', 'abbrName': 'Moscow Standard Time', 'isDst': False}",182
619,379,Bujumbura International Airport,BJM,HBBA,Bujumbura,-3.32401,29.31851,Burundi,2582,1870,"{'name': 'Africa/Bujumbura', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CAT', 'abbrName': 'Central Africa Time', 'isDst': False}",37
620,5057,Buka Airport,BUA,AYBK,Buka Island,-5.42232,154.673004,Papua New Guinea,11,408,"{'name': 'Pacific/Bougainville', 'offset': 39600, 'offsetHours': '11:00', 'abbr': '+11', 'abbrName': None, 'isDst': False}",171
621,350,Bukhara International Airport,BHK,UTSB,Bukhara,39.775002,64.48333,Uzbekistan,751,8036,"{'name': 'Asia/Samarkand', 'offset': 18000, 'offsetHours': '5:00', 'abbr': '+05', 'abbrName': None, 'isDst': False}",239
622,401,Bukoba Airport,BKZ,HTBU,Bukoba,-1.3,31.799999,Tanzania,3745,660,"{'name': 'Africa/Dar_es_Salaam', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",220
623,515,Bulawayo Joshua Mqabuko Nkomo International Airport,BUQ,FVBU,Bulawayo,-20.017401,28.617861,Zimbabwe,4359,3808,"{'name': 'Africa/Harare', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CAT', 'abbrName': 'Central Africa Time', 'isDst': False}",250
624,1472,Bullhead International Airport,IFP,KIFP,Bullhead City,35.155972,-114.558998,United States,701,15265,"{'name': 'America/Phoenix', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'MST', 'abbrName': 'Mountain Standard Time', 'isDst': False}",236
625,520,Bunbury Airport,BUY,YBUN,Bunbury,-33.378056,115.676941,Australia,53,29233,"{'name': 'Australia/Perth', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'AWST', 'abbrName': 'Australian Western Standard Time', 'isDst': False}",14
626,4765,Bundaberg Airport,BDB,YBUD,Bundaberg,-24.898708,152.321869,Australia,107,34398,"{'name': 'Australia/Brisbane', 'offset': 36000, 'offsetHours': '10:00', 'abbr': 'AEST', 'abbrName': 'Australian Eastern Standard Time', 'isDst': False}",14
627,519,Bunia Airport,BUX,FZKA,Bunia,1.565719,30.220831,Democratic Republic Of The Congo,4045,316,"{'name': 'Africa/Lubumbashi', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CAT', 'abbrName': 'Central Africa Time', 'isDst': False}",60
628,7749,Bunnell Flagler County Airport,QQF,KFIN,Bunnell,29.467501,-81.20639,United States,33,56860,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
629,5994,Buochs Airport,BXO,LSZC,Buochs,46.974445,8.396944,Switzerland,1475,32741,"{'name': 'Europe/Zurich', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",216
630,6869,Buol Airport,UOL,WAMY,Buol,1.1027,121.414101,Indonesia,27,45,"{'name': 'Asia/Makassar', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'WITA', 'abbrName': 'Central Indonesian Time', 'isDst': False}",103
631,425,Buon Ma Thuot Airport,BMV,VVBM,Buon Ma Thuot,12.66831,108.120201,Vietnam,1729,9710,"{'name': 'Asia/Ho_Chi_Minh', 'offset': 25200, 'offsetHours': '7:00', 'abbr': '+07', 'abbrName': None, 'isDst': False}",243
632,516,Burbank Bob Hope Airport,BUR,KBUR,Burbank,34.200661,-118.358002,United States,778,351138,"{'name': 'America/Los_Angeles', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'PDT', 'abbrName': 'Pacific Daylight Time', 'isDst': True}",236
633,445,Burgas Airport,BOJ,LBBG,Burgas,42.56958,27.51523,Bulgaria,135,63971,"{'name': 'Europe/Sofia', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EEST', 'abbrName': 'Eastern European Summer Time', 'isDst': True}",35
634,2984,Burgos Airport,RGS,LEBG,Burgos,42.357498,-3.613611,Spain,2963,729,"{'name': 'Europe/Madrid', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",209
635,6826,Buriram Airport,BFV,VTUO,Buriram,15.2295,103.252998,Thailand,590,6728,"{'name': 'Asia/Bangkok', 'offset': 25200, 'offsetHours': '7:00', 'abbr': '+07', 'abbrName': None, 'isDst': False}",221
636,5680,Burley Municipal Airport,BYI,KBYI,Burley,42.542599,-113.772003,United States,4150,3100,"{'name': 'America/Boise', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'MDT', 'abbrName': 'Mountain Daylight Time', 'isDst': True}",236
637,7759,Burlington Alamance Regional Airport,QQY,KBUY,Burlington,36.048611,-79.474998,United States,616,47762,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
638,503,Burlington International Airport,BTV,KBTV,Burlington,44.471859,-73.153198,United States,335,146712,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
639,7761,Burlington Municipal Airport,QQU,KBUU,Burlington,42.691944,-88.303886,United States,780,25296,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
640,4681,Burlington Southeast Iowa Regional Airport,BRL,KBRL,Burlington,40.78611,-91.123337,United States,698,15555,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
641,4947,Burlington/Mount Vernon Skagit Regional Airport,MVW,KBVS,Burlington/Mount Vernon,48.472748,-122.417976,United States,118,44450,"{'name': 'America/Los_Angeles', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'PDT', 'abbrName': 'Pacific Daylight Time', 'isDst': True}",236
642,4289,Burnie Airport,BWT,YWYY,Burnie,-40.99889,145.73111,Australia,62,21554,"{'name': 'Australia/Hobart', 'offset': 36000, 'offsetHours': '10:00', 'abbr': 'AEST', 'abbrName': 'Australian Eastern Standard Time', 'isDst': False}",14
643,5250,Burns Lake Airport,YPZ,CYPZ,Burns Lake,54.376427,-125.951256,Canada,2350,88,"{'name': 'America/Vancouver', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'PDT', 'abbrName': 'Pacific Daylight Time', 'isDst': True}",40
644,7730,Burqin Kanas Airport,KJI,ZWKN,Burqin,48.221111,86.998055,China,3898,981,"{'name': 'Asia/Shanghai', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
645,4818,Bursa Yenisehir Airport,YEI,LTBR,Bursa,40.255001,29.5625,Turkey,760,7871,"{'name': 'Europe/Istanbul', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",228
646,2883,Busan Gimhae International Airport,PUS,RKPK,Busan,35.17952,128.938202,South Korea,6,340011,"{'name': 'Asia/Seoul', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'KST', 'abbrName': 'Korea Standard Time', 'isDst': False}",207
647,521,Bushehr Airport,BUZ,OIBB,Bushehr,28.944811,50.834629,Iran,68,6128,"{'name': 'Asia/Tehran', 'offset': 12600, 'offsetHours': '3:30', 'abbr': '+0330', 'abbrName': None, 'isDst': False}",104
648,462,Busselton Regional Airport,BQB,YBLN,Busselton,-33.687222,115.400276,Australia,55,12259,"{'name': 'Australia/Perth', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'AWST', 'abbrName': 'Australian Western Standard Time', 'isDst': False}",14
649,3698,Busuanga Airport,USU,RPVV,Busuanga,12.121458,120.100029,Philippines,148,7629,"{'name': 'Asia/Manila', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'PST', 'abbrName': None, 'isDst': False}",174
650,271,Butaritari Airport,BBG,NGTU,Butaritari,3.086669,172.81221,Kiribati,20,168,"{'name': 'Pacific/Tarawa', 'offset': 43200, 'offsetHours': '12:00', 'abbr': '+12', 'abbrName': None, 'isDst': False}",116
651,5668,Butler Regional Airport,BTP,KBTP,Butler,40.776901,-79.949699,United States,1248,34589,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
652,498,Butte Bert Mooney Airport,BTM,KBTM,Butte,45.951111,-112.493889,United States,5550,12444,"{'name': 'America/Denver', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'MDT', 'abbrName': 'Mountain Daylight Time', 'isDst': True}",236
653,538,Butuan Bancasi Airport,BXU,RPME,Butuan,8.951322,125.477898,Philippines,141,20434,"{'name': 'Asia/Manila', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'PST', 'abbrName': None, 'isDst': False}",174
654,547,Bydgoszcz Ignacy Jan Paderewski Airport,BZG,EPBY,Bydgoszcz,53.096802,17.977659,Poland,235,15480,"{'name': 'Europe/Warsaw', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",176
655,6829,Ca Mau Airport,CAH,VVCM,Ca Mau,9.177667,105.17778,Vietnam,6,853,"{'name': 'Asia/Ho_Chi_Minh', 'offset': 25200, 'offsetHours': '7:00', 'abbr': '+07', 'abbrName': None, 'isDst': False}",243
656,555,Cabinda Airport,CAB,FNCA,Cabinda,-5.59699,12.18835,Angola,66,6609,"{'name': 'Africa/Luanda', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'WAT', 'abbrName': 'West Africa Time', 'isDst': False}",7
657,618,Cabo Frio International Airport,CFB,SBCB,Cabo Frio,-22.92,-42.07,Brazil,14,20958,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
658,7635,Cabo San Lucas International Airport,CSL,MMSL,Cabo San Lucas,22.947701,-109.936996,Mexico,670,19148,"{'name': 'America/Mazatlan', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'MDT', 'abbrName': 'Mountain Daylight Time', 'isDst': True}",142
659,6590,Cacoal Airport,OAL,SSKW,Cacoal,-11.496,-61.450802,Brazil,778,1034,"{'name': 'America/Porto_Velho', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': '-04', 'abbrName': None, 'isDst': False}",32
660,5682,Cadillac Wexford County Airport,CAD,KCAD,Cadillac,44.276066,-85.420662,United States,1303,1431,"{'name': 'America/Detroit', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
661,624,Caen Carpiquet Airport,CFR,LFRK,Caen,49.173279,-0.44987,France,256,10870,"{'name': 'Europe/Paris', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",76
662,8362,Caernarfon Airport,QKC,EGCK,Caernarfon,53.101665,-4.3375,United Kingdom,14,693,"{'name': 'Europe/London', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'BST', 'abbrName': 'British Summer Time', 'isDst': True}",235
663,637,Cagayan de Oro Laguindingan Airport,CGY,RPMY,Cagayan de Oro,8.6125,124.457222,Philippines,190,46688,"{'name': 'Asia/Manila', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'PST', 'abbrName': None, 'isDst': False}",174
664,558,Cagliari Elmas Airport,CAG,LIEE,Cagliari,39.251461,9.054283,Italy,13,126053,"{'name': 'Europe/Rome', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",109
665,5940,Cahors Lalbenque Airport,ZAO,LFCC,Cahors,44.35183,1.476396,France,882,1258,"{'name': 'Europe/Paris', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",76
666,701,Cairns Airport,CNS,YBCS,Cairns,-16.885799,145.755203,Australia,10,238739,"{'name': 'Australia/Brisbane', 'offset': 36000, 'offsetHours': '10:00', 'abbr': 'AEST', 'abbrName': 'Australian Eastern Standard Time', 'isDst': False}",14
667,559,Cairo International Airport,CAI,HECA,Cairo,30.121941,31.40555,Egypt,382,396367,"{'name': 'Africa/Cairo', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'EET', 'abbrName': 'Eastern European Time', 'isDst': False}",66
668,661,Cajamarca Airport,CJA,SPJB,Cajamarca,-7.13918,-78.489403,Peru,8781,4850,"{'name': 'America/Lima', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': '-05', 'abbrName': None, 'isDst': False}",173
669,581,Calabar Margaret Ekpo International Airport,CBQ,DNCA,Calabar,4.976019,8.347196,Nigeria,210,1116,"{'name': 'Africa/Lagos', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'WAT', 'abbrName': 'West Africa Time', 'isDst': False}",160
670,726,Calais Dunkerque Airport,CQF,LFAC,Calais,50.96093,1.951433,France,10,2223,"{'name': 'Europe/Paris', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",76
671,663,Calama El Loa Airport,CJC,SCCF,Calama,-22.4981,-68.903503,Chile,7543,22822,"{'name': 'America/Santiago', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': True}",45
672,786,Calbayog Airport,CYP,RPVC,Calbayog,12.075833,124.543053,Philippines,12,475,"{'name': 'Asia/Manila', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'PST', 'abbrName': None, 'isDst': False}",174
673,4523,Caldas Novas Airport,CLV,SBCN,Caldas Novas,-17.724722,-48.610001,Brazil,2247,1910,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
674,4648,Caldwell Essex County Airport,CDW,KCDW,Caldwell,40.875004,-74.280212,United States,171,49402,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
675,779,Calexico International Airport,CXL,KCXL,Calexico,32.667458,-115.517677,United States,1,5695,"{'name': 'America/Los_Angeles', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'PDT', 'abbrName': 'Pacific Daylight Time', 'isDst': True}",236
676,4149,Calgary International Airport,YYC,CYYC,Calgary,51.11388,-114.019997,Canada,3557,687884,"{'name': 'America/Edmonton', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'MDT', 'abbrName': 'Mountain Daylight Time', 'isDst': True}",40
677,679,Cali Alfonso Bonilla Aragon International Airport,CLO,SKCL,Cali,3.543056,-76.381599,Colombia,3162,170318,"{'name': 'America/Bogota', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': '-05', 'abbrName': None, 'isDst': False}",49
678,6985,Caloundra Airport,CUD,YCDR,Caloundra,-26.799999,153.100006,Australia,12,20013,"{'name': 'Australia/Brisbane', 'offset': 36000, 'offsetHours': '10:00', 'abbr': 'AEST', 'abbrName': 'Australian Eastern Standard Time', 'isDst': False}",14
679,682,Calvi Sainte-Catherine Airport,CLY,LFKC,Calvi,42.520359,8.793028,France,209,19317,"{'name': 'Europe/Paris', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",76
680,692,Camaguey Ignacio Agramonte International Airport,CMW,MUCM,Camaguey,21.42042,-77.847397,Cuba,413,664,"{'name': 'America/Havana', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",56
681,575,Cambridge Airport,CBG,EGSC,Cambridge,52.205002,0.175,United Kingdom,47,44304,"{'name': 'Europe/London', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'BST', 'abbrName': 'British Summer Time', 'isDst': True}",235
